2022-08-03 18:05:44,234 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: poll_exit
2022-08-03 18:05:44,234 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: poll_exit
2022-08-03 18:05:44,344 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: poll_exit
2022-08-03 18:05:44,344 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: poll_exit
2022-08-03 18:05:44,453 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: poll_exit
2022-08-03 18:05:44,454 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: poll_exit
2022-08-03 18:05:44,560 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: poll_exit
2022-08-03 18:05:44,560 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: poll_exit
2022-08-03 18:05:44,669 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: poll_exit
2022-08-03 18:05:44,669 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: poll_exit
2022-08-03 18:05:44,776 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: poll_exit
2022-08-03 18:05:44,776 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: poll_exit
2022-08-03 18:05:44,883 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: poll_exit
2022-08-03 18:05:44,884 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: poll_exit
2022-08-03 18:05:44,993 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: poll_exit
2022-08-03 18:05:44,993 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: poll_exit
2022-08-03 18:05:45,102 DEBUG   HandlerThread:9104 [handler.py:handle_request():140] handle_request: poll_exit
2022-08-03 18:05:45,103 DEBUG   SenderThread:9104 [sender.py:send_request():250] send_request: poll_exit
